,code,name,industry,market_cap,roe,growth,turnover,ret_past,ret_future,roe_mean,roe_std,growth_mean,growth_std,turnover_mean,turnover_std,ret_past_mean,ret_past_std
1680,300352.SZ,北信源,计算机,7611576456.75,4.1797,3.458,93.1265,-15.8654,-4.0,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1692,300365.SZ,恒华科技,计算机,8626388756.7,16.1204,41.7853,53.7196,-16.3227,-2.5175,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1694,300367.SZ,东方网力,计算机,9587983646.34,8.2953,-17.3954,64.3378,-4.9153,-11.5865,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1696,300369.SZ,绿盟科技,计算机,11351500610.26,5.6261,9.7114,29.2183,4.5723,-11.7772,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1703,300377.SZ,赢时胜,计算机,9715588852.2,6.5702,-17.853,118.5312,-11.6734,-13.5218,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1704,300378.SZ,鼎捷软件,计算机,4472759796.7,6.2337,24.4187,195.3106,17.77,-14.2012,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1705,300379.SZ,东方通,计算机,5499079403.8,8.5142,139.7572,80.2482,-19.2433,-1.3602,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1706,300380.SZ,安硕信息,计算机,3126760000.0,7.0035,220.7565,81.3216,-9.758,-12.6154,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1712,300386.SZ,飞天诚信,计算机,5167023840.0,7.8277,28.7092,95.6787,-11.4613,-4.2994,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1725,300399.SZ,京天利,计算机,2566824000.0,6.0016,213.9384,79.1318,-1.8882,7.0054,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1766,300440.SZ,运达科技,计算机,3476480000.0,8.5476,-25.9364,50.8438,-1.0204,-7.084,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1774,300448.SZ,浩云科技,计算机,5886747286.7,11.7391,32.5231,61.3365,12.1685,-17.1844,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1775,300449.SZ,汉邦高科,计算机,2946583288.59,0.8259,-76.8893,88.127,-15.0732,-1.8955,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1777,300451.SZ,创业慧康,计算机,11437352736.88,9.7583,30.3961,66.2758,-6.1355,-14.6859,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1780,300454.SZ,深信服,计算机,39600990000.0,23.3017,5.1884,50.9528,-5.6064,-10.6575,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1781,300455.SZ,康拓红外,计算机,3939208000.0,10.4393,5.4361,27.0204,-5.9611,0.2472,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1784,300458.SZ,全志科技,计算机,7170947319.33,5.7014,6288.3026,58.8029,-10.1491,2.8639,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1791,300465.SZ,高伟达,计算机,3871510649.62,9.2511,224.2697,158.8206,-7.3797,-10.0462,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1794,300468.SZ,四方精创,计算机,3478495638.42,6.8683,-21.9581,75.1472,-2.1311,-6.421,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1795,300469.SZ,信息发展,计算机,2829039004.8,10.2412,56.5033,79.1917,-8.5207,-5.994,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1805,300479.SZ,神思电子,计算机,2634109407.72,2.1541,-24.8117,54.743,-9.7448,-3.0206,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1820,300494.SZ,盛天网络,计算机,2647200000.0,5.4885,-37.7806,47.4551,-9.4417,-4.5358,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1822,300496.SZ,中科创达,计算机,12705423497.44,11.9652,119.1536,79.6285,-8.7699,-8.7563,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1839,300513.SZ,恒实科技,计算机,4430016202.88,8.0945,240.1051,138.7154,-9.0844,-3.0291,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1846,300520.SZ,科大国创,计算机,4571755701.24,5.2612,167.8914,97.6933,-7.0073,-6.9597,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1849,300523.SZ,辰安科技,计算机,7950003566.34,12.6417,48.0266,27.7999,-3.1917,0.2536,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1850,300525.SZ,博思软件,计算机,4083534000.0,15.6456,71.8869,54.0835,-10.7143,-3.2537,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1857,300532.SZ,今天国际,计算机,4325151168.0,2.3469,-81.2888,117.0292,8.8625,-3.141,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1866,300541.SZ,先进数通,计算机,2884178576.32,6.7684,19.236,125.4258,-12.1413,4.6077,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1867,300542.SZ,新晨科技,计算机,2751703512.5,6.2255,34.5504,254.4007,-12.3889,7.8152,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1870,300546.SZ,雄帝科技,计算机,3804092475.0,15.7187,35.6304,59.3573,-11.1707,-1.2789,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1874,300550.SZ,和仁科技,计算机,5521761000.0,7.6888,15.5627,56.9757,5.2211,-32.868,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1876,300552.SZ,万集科技,计算机,2557402848.0,0.868,-83.6722,254.4531,24.0084,7.1128,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1880,300556.SZ,丝路视觉,计算机,2157517440.0,12.322,249.1079,153.2395,-11.4749,-6.9444,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1883,300559.SZ,佳发教育,计算机,5997026411.0,17.6305,70.6043,37.0516,-10.5513,-2.5766,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1885,300561.SZ,汇金科技,计算机,3126717964.16,3.81,-67.4512,155.8079,21.3201,21.6235,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1902,300579.SZ,数字认证,计算机,4444800000.0,14.9351,4.0219,153.8663,-26.5079,-1.4745,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1921,300598.SZ,诚迈科技,计算机,2252800000.0,3.4962,-63.0726,303.0964,-17.6367,26.1719,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1928,300605.SZ,恒锋信息,计算机,2073311386.9,11.4213,24.02,144.288,-1.874,-3.8727,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1931,300608.SZ,思特奇,计算机,2608344960.0,12.4878,31.8755,62.6736,-9.6539,-8.3468,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1932,300609.SZ,汇纳科技,计算机,4046170200.0,13.1264,13.2178,59.2004,-7.3047,-9.601,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1946,300624.SZ,万兴科技,计算机,4159338920.0,18.2597,30.5515,61.3223,-14.9494,3.9252,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1956,300634.SZ,彩讯股份,计算机,9972249300.0,15.1818,20.1149,35.9878,-10.356,-6.057,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1967,300645.SZ,正元智慧,计算机,2206666677.7,8.9193,21.4941,126.3534,-9.1408,-12.1107,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1980,300659.SZ,中孚信息,计算机,4813867920.0,9.8416,-12.7164,91.6965,14.2497,5.1232,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1984,300663.SZ,科蓝软件,计算机,8417164123.46,6.0857,4.9978,223.6882,9.7452,3.8034,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1995,300674.SZ,宇信科技,计算机,10744268600.0,13.7544,4.2493,216.5405,-20.5325,30.4914,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
1999,300678.SZ,中科信息,计算机,4095000000.0,8.5768,9.1397,127.0186,-11.4097,-7.4725,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2003,300682.SZ,朗新科技,计算机,8617148405.52,10.6156,-18.9244,50.836,-12.2252,-8.9282,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2008,300687.SZ,赛意信息,计算机,3469843110.0,13.9547,18.3227,126.8362,-14.6985,-5.5831,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2048,300730.SZ,科创信息,计算机,2782524366.78,8.9617,-20.7881,187.8235,-11.5075,7.8932,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2055,300738.SZ,奥飞数据,计算机,3386652740.0,13.948,-7.6586,85.3106,-2.389,-11.428,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2060,300743.SZ,天地数码,计算机,2630607600.0,11.6461,-28.7269,454.6908,5.0706,-8.7562,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2082,300768.SZ,迪普科技,计算机,14540363500.0,21.5488,30.5319,136.2344,124.799,4.3741,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2335,600271.SH,航天信息,计算机,47456881919.72,15.145,13.6981,32.529,-8.7719,-9.9294,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2476,600476.SH,湘邮科技,计算机,2457928200.0,0.7571,-23.5875,97.8295,-5.9766,36.3041,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2526,600536.SH,中国软件,计算机,24480857709.0,5.1503,96.6168,150.4492,-10.8108,16.4712,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2552,600570.SH,恒生电子,计算机,51308720199.0,20.637,56.5588,69.5114,-5.1508,-2.0479,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2553,600571.SH,信雅达,计算机,4480331231.42,2.1524,98.0453,133.5583,-5.5607,-6.5621,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2569,600588.SH,用友网络,计算机,60534904624.81,9.8573,44.6704,25.6308,-6.8732,-5.1485,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2580,600601.SH,方正科技,计算机,7396783357.48,1.7498,106.8314,27.1259,-14.0306,5.9347,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2672,600718.SH,东软集团,计算机,16933507120.85,1.2398,-111.6026,32.9541,-6.9625,-8.2172,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2679,600728.SH,佳都科技,计算机,17175361093.64,7.7088,21.5594,66.3878,-13.1751,-3.4834,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2704,600756.SH,浪潮软件,计算机,7557982919.96,13.6866,155.0118,210.1452,-14.6725,10.9092,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2778,600845.SH,宝信软件,计算机,25884380015.78,11.7414,54.7897,24.9827,4.8417,-11.8501,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2782,600850.SH,华东电脑,计算机,9582533629.33,13.6415,3.6335,49.8373,-5.6184,1.1995,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2958,601360.SH,三六零,计算机,154558660565.95,17.6608,2.5286,39.591,-11.5027,-6.9584,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
2971,601519.SH,大智慧,计算机,15663076000.0,7.7298,-71.707,100.656,-23.122,-15.6091,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
3083,603019.SH,中科曙光,计算机,36443788018.88,12.3643,43.1266,70.0812,-5.7566,-5.6571,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
3088,603025.SH,大豪科技,计算机,10306738148.98,19.8423,-6.7187,8.8404,-4.0343,-6.2608,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
3101,603039.SH,泛微网络,计算机,9863424832.24,17.3902,25.9211,23.9618,-7.3917,-3.2465,8.433744767441866,5.203471066444896,57.81296860465116,484.29731419750567,84.70719069767446,59.272106034920704,-5.692917441860464,13.368829720180425
